NMDID_identifier,SVAD_identifier,SEX,agey,FDL_L,FMSB_L,FDB_L,FDL_R,FMSB_R,FDB_R,TDL_L,TPB_L,TMSB_L,TDB_L,TDL_R,TPB_R,TMSB_R,TDB_R,FBDL_L,FBDL_R,HDL_L,HPB_L,HMSB_L,HDB_L,HDL_R,HPB_R,HMSB_R,HDB_R,RDL_L,RPB_L,RMSB_L,RDB_L,RDL_R,RPB_R,RMSB_R,RDB_R,UDL_L,UMSB_L,UDL_R,UMSB_R,max_M1_L,max_M1_R,max_M2_L,max_M2_R,max_M3_L,max_M3_R,max_PM1_L,max_PM1_R,max_PM2_L,max_PM2_R,max_C_L,max_C_R,max_I1_L,max_I1_R,max_I2_L,max_I2_R,man_M1_L,man_M1_R,man_M2_L,man_M2_R,man_M3_L,man_M3_R,man_PM1_L,man_PM1_R,man_PM2_L,man_PM2_R,man_C_L,man_C_R,man_I1_L,man_I1_R,man_I2_L,man_I2_R,FH_EF_L,FGT_EF_L,FLT_EF_L,FDE_EF_L,FH_EF_R,FGT_EF_R,FLT_EF_R,FDE_EF_R,TPE_EF_L,TDE_EF_L,TPE_EF_R,TDE_EF_R,FBPE_EF_L,FBDE_EF_L,FBPE_EF_R,FBDE_EF_R,HH_Oss_L,HGT_Oss_L,HLT_Oss_L,HPE_EF_L,HC_Oss_L,HT_Oss_L,HLE_Oss_L,HCE1_EF_L,HCE2_EF_L,HDE_EF_L,HME_EF_L,HH_Oss_R,HGT_Oss_R,HLT_Oss_R,HPE_EF_R,HC_Oss_R,HT_Oss_R,HLE_Oss_R,HCE1_EF_R,HCE2_EF_R,HDE_EF_R,HME_EF_R,RPE_EF_L,RDE_EF_L,RPE_EF_R,RDE_EF_R,UPE_EF_L,UDE_EF_L,UPE_EF_R,UDE_EF_R,CT_EF_L,CT_EF_R,CC_Oss,TC_Oss,ISPR_EF_L,ISPR_EF_R,ILIS_EF_L,ILIS_EF_R,PC_Oss_L,PC_Oss_R,IC_EF_L,IC_EF_R
182397,US_0194,F,15.6386037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
144726,US_0995,F,17.64818617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,10,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2
148635,US_1019,F,18.17808219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
179858,US_1043,F,19.44657534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,10,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,13,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
190979,US_0322,F,19.95068493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
198843,US_0975,F,20.58356164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,7,2,2,2,2,1,1,3,3
104937,US_1244,F,20.77808219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
187772,US_0392,F,19.93155373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,23,4,2,3,23,4,2,2,3,2,3,2,23,2,23,1,1,1,3,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1,4,4,4,2,4,2,4,2,4,2,4,4,8,7,2,2,2,2,1,1,2,2
174940,US_0248,F,15.75359343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,9,9,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
100279,US_1052,F,16.13689254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
167488,US_0426,F,17.73853525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,8,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
120622,US_0341,F,19.06365503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
181070,US_1243,F,15.02258727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,10,10,7,7,13,13,13,13,13,13,13,13,13,13,13,13,10,10,7,7,13,13,13,13,13,13,13,13,13,13,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,1,1,1,3,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1,4,4,4,3,4,3,4,3,4,3,4,4,8,7,2,2,2,2,1,1,2,2
125003,US_1118,F,15.77823409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,-1,-1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,8,8,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
134193,US_1286,F,17.56057495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
119732,US_0063,F,11.59753593,353.89,22.23,61.51,NA,NA,NA,NA,51.55,20.19,38.32,NA,NA,NA,NA,301.73,NA,NA,37.58,17.79,48.32,NA,NA,NA,NA,NA,15.89,13.14,22.9,NA,NA,NA,NA,NA,11.88,NA,NA,13,13,8,8,5,5,10,10,10,10,11,13,13,13,11,11,13,13,10,10,5,5,10,10,10,10,11,11,13,13,12,12,3,3,4,2,3,3,4,2,2,23,2,23,12,12,12,12,1,1,1,2,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,1,4,4,4,23,4,23,4,23,4,23,4,4,8,7,2,2,2,1,1,1,1,1
134893,US_0145,M,13.9028063,403.92,24.69,76.57,NA,NA,NA,NA,60.71,20.24,39.42,NA,NA,NA,NA,325.33,NA,285.93,41.56,20.1,56.12,NA,NA,NA,NA,NA,19.15,14.69,27.56,NA,NA,NA,NA,NA,13.94,NA,NA,13,13,11,11,8,8,11,11,11,11,11,10,13,13,11,11,13,13,11,11,8,8,12,12,11,11,12,12,13,13,13,13,3,23,4,23,3,23,4,23,23,3,23,3,12,12,12,12,1,1,1,12,1,1,1,1,1,4,4,1,1,1,12,1,1,1,1,1,4,4,3,23,3,23,4,23,4,23,4,4,8,7,2,2,2,2,1,1,1,1
167077,US_0017,M,15.89048597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,11,11,8,8,13,12,11,11,12,12,13,13,13,13,13,13,11,11,8,8,11,11,11,10,12,12,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
159165,US_1174,F,10.32717317,319.33,20.61,57.34,NA,NA,NA,275.52,45.58,19.93,34.48,NA,NA,NA,NA,265.09,NA,NA,NA,NA,42.11,NA,NA,NA,NA,170.01,14.4,11.64,20.93,NA,NA,NA,NA,NA,12.23,NA,NA,13,13,9,9,4,4,10,10,10,10,10,10,11,11,11,11,12,12,8,8,5,5,11,11,10,10,10,10,11,11,11,11,12,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,12,1,12,1,1,1,1,1,12,12,8,7,2,2,1,1,1,1,0,0
191251,US_1157,M,5.500342231,239.29,16.3,51.72,NA,NA,NA,195.4,42.37,13.16,28.71,NA,NA,NA,NA,193.97,NA,NA,NA,NA,NA,170.28,28.28,14.37,32.95,NA,NA,NA,NA,129.45,12.84,10.79,17.96,NA,NA,142.43,9.67,9,9,5,5,-1,-1,7,7,6,6,7,7,7,7,7,7,9,9,4,4,-1,-1,7,7,6,6,7,7,8,8,8,8,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,1,1,0,0,1,1,NA,NA
171885,US_0483,F,13.15811088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,10,10,7,7,10,10,10,10,11,11,13,13,13,13,13,13,11,11,7,7,11,11,11,11,11,11,13,13,13,13,23,2,23,12,23,2,23,12,2,23,2,23,2,12,2,12,1,1,1,12,1,1,1,1,1,3,3,1,1,1,12,1,1,1,1,1,3,3,4,2,4,2,4,2,4,2,4,4,8,7,2,2,2,2,1,1,1,1
137292,US_1271,M,3.227926078,208.98,16.67,52.57,NA,NA,NA,172.93,39.43,13.9,27.89,NA,NA,NA,NA,168.52,NA,155.19,28.59,14.14,34.8,NA,NA,NA,NA,114.56,12.12,9.79,19.04,NA,NA,NA,NA,127.16,9.09,NA,NA,7,7,-1,-1,-1,-1,3,3,1,1,6,6,7,7,7,7,6,6,-1,-1,-1,-1,3,3,1,1,5,5,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165698,US_0441,M,4.386036961,NA,NA,NA,233.63,18.53,53.51,NA,NA,NA,NA,NA,45.19,NA,NA,NA,NA,NA,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,3,3,-1,-1,3,3,2,2,6,6,6,6,6,6,8,8,4,4,-1,-1,5,5,3,3,6,6,7,7,7,7,NA,NA,NA,NA,1,1,0,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,0,0,0,0,NA,NA,NA,NA
123393,US_0952,M,11.30184805,NA,NA,NA,NA,NA,73.78,NA,NA,NA,NA,316.95,61.24,21.67,42.8,310.56,NA,NA,NA,NA,NA,NA,37.99,18.23,51.99,NA,NA,NA,NA,NA,17.81,11.31,24.35,NA,NA,230.89,11.67,13,13,10,10,7,7,11,11,10,10,11,11,13,13,13,13,13,13,10,10,7,7,11,11,10,10,11,11,-1,-1,13,13,12,1,1,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,4,1,12,1,12,1,3,3,8,7,2,2,1,1,1,1,0,0
174686,US_0306,M,9.924709103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.85,62.09,23.12,42.42,NA,NA,257.62,37.17,19.71,52.85,NA,NA,NA,NA,209.53,18.26,15.39,26.25,NA,NA,NA,NA,234.16,11.88,NA,NA,12,12,8,8,4,4,10,10,10,10,10,10,13,13,11,11,13,12,9,9,5,5,10,10,10,10,10,10,13,13,11,11,12,12,1,1,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,1,12,1,12,1,2,2,8,7,2,2,1,1,1,1,NA,NA
129423,US_0808,M,8.657084189,NA,NA,NA,308,19.5,63.94,NA,NA,NA,NA,260.42,53.25,18.82,36.76,NA,254.97,218.11,32.41,16.31,38.23,NA,NA,NA,NA,166.88,16.28,13.44,22.95,NA,NA,NA,NA,NA,10.5,NA,NA,13,13,8,8,4,4,10,10,10,10,10,10,12,12,11,11,13,13,9,9,5,5,10,10,10,10,10,10,13,13,11,11,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,7,7,2,2,0,0,1,1,NA,NA
138136,US_0176,M,8.123203285,307.98,19.06,60.57,NA,NA,NA,267.54,48.7,18.01,34.54,NA,NA,NA,NA,259.9,NA,215.7,34.4,18.38,42.7,NA,NA,NA,NA,166.81,14.97,12.45,25.32,NA,NA,NA,NA,182.34,12.52,NA,NA,10,10,7,7,-1,-1,8,8,8,8,7,7,-1,-1,8,8,10,10,7,7,-1,-1,8,8,8,8,8,8,9,9,9,9,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,7,7,2,2,0,0,1,1,NA,NA
132592,US_1150,M,20.30937714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,13,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
144037,US_0454,M,2.286105407,166.91,13.89,41.8,NA,NA,NA,141.43,33.31,11.47,23.58,NA,NA,NA,NA,137.34,NA,127.22,21.8,12.22,30.09,NA,NA,NA,NA,100.33,10.49,8.18,16.38,NA,NA,NA,NA,111.76,7.88,NA,NA,5,5,-1,-1,-1,-1,1,1,-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1,-1,1,1,-1,-1,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103134,US_0128,F,2.50513347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.29,25.54,13.91,30.07,NA,NA,NA,NA,101.67,10.83,9.25,15.89,NA,NA,NA,NA,112.8,8.86,NA,NA,5,5,-1,-1,-1,-1,1,1,-1,-1,5,5,6,6,3,3,5,5,-1,-1,-1,-1,1,1,-1,-1,4,4,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104925,US_0891,M,0.219028063,NA,NA,NA,92.86,9.59,26.58,82.2,20.73,8.86,14.27,NA,NA,NA,NA,75.91,NA,77.68,14.67,7.68,20.66,NA,NA,NA,NA,63.68,7.71,6.24,12.63,NA,NA,NA,NA,71.48,5.65,NA,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
